trans_id,inv_id,inv_result,truth
23-12-2018 20:08:03 v516-804-2312kxdx,v516-804-2312kxdx,v516-804-2312kxdx,True
24/12/2018-14:07 2.1.34 1414149/lilik/01,2.1.341414149/lilik/01,2.1.341414149/lilik/01,True
24-12-2018 17:29:31 y295-601-2412x2t5,y295-601-2412x2t5,y295-601-2412x2t5,True
23-12-2018 (16:11:33) 702 02 00158,7020200158,7020200158,True
22-12-2018 19:15:23 me28-100-22125zdz,me28-100-22125zdz,me28-100-22125zdz,True
22/12/2018-12:13 2.1.34 97159/fauzi/01,2.1.3497159/fauzi/01,2.1.3497159/fauzi/01,True
21/12/2018-15:34 2.1.34 498/jamal/01,2.1.34498/jamal/01,2.1.34498/jamal/01,True
22/12/2018-08:35 2.1.34 9498/jamal/01,2.1.349498/jamal/01,2.1.349498/jamal/01,True
22/12/2018-20:01 2.1.34 45345/dedi/02,2.1.3445345/dedi/02,2.1.3445345/dedi/02,True
22/12/2018-20:28 2.1.35 1491436/iga/01,2.1.351491436/iga/01,2.1.351491436/iga/01,True
23-12-2018 11:35:45 q069-432-23124kh5,q069-432-23124kh5,q069-432-23124kh5,True
23/12/2018-19:29 2.1.34 151472/febi/01,2.1.34151472/febi/01,2.1.34151472/febi/01,True
24/12/2018-01:03 2.1.34 141172/and/01,2.1.34141172/and/01,2.1.34141172/and/01,True
23/12/2018-10:35 2.1.34 993008/winda/01,2.1.34993008/winda/01,2.1.34993008/winda/01,True
25-12-2018 19:37:05 sb10-127-2512x789,sb10-127-2512x789,sb10-127-2512x789,True
25/12/2018-22:06 2.1.34 914349/ardi/01,2.1.34914349/ardi/01,2.1.34914349/ardi/01,True
26/12/2018-06:20 2.1.35 351445/heru/02,2.1.35351445/heru/02,2.1.35351445/heru/02,True
25/12/2018-12:50 2.1.34 304509/eka tit/01,2.1.34304509/ekatit/01,2.1.34304509/ekatit/01,True
24-12-2018 19:42:43 u793-600-24122x94,u793-600-24122x94,u793-600-24122x94,True
25-12-2018 15:41:17 v237-111-2512v858,v237-111-2512v858,v237-111-2512v858,True
26-12-2018 12:58:28 v267-404-2612x7t2,v267-404-2612x7t2,v267-404-2612x7t2,True
26/12/2018-14:09 2.1.34 49330/havizza/01,2.1.3449330/havizza/01,2.1.3449330/havizza/01,True
26/12/2018-13:31 2.1.34 97368/fania na/01,2.1.3497368/faniana/01,2.1.3497368/faniana/01,True
25/12/2018-09:22 2.1.34 36027/afril/01,2.1.3436027/afril/01,2.1.3436027/afril/01,True
26-12-2018 19:38:10 k249-555-2612y365,k249-555-2612y365,k249-555-2612y365,True
26-12-2018 19:19:59 ka01-808-2612u4v8,ka01-808-2612u4v8,ka01-808-2612u4v8,True
26-12-2018 12:56:18 ka01-105-2612umuz,ka01-105-2612umuz,ka01-105-2612umuz,True
26-12-2018 14:19:42 me28-100-26125h26,me28-100-26125h26,me28-100-26125h26,True
26-12-2018 10:41:25 ka70-444-2612h5x3,ka70-444-2612h5x3,ka70-444-2612h5x3,True
26/12/2018-19:37 2.1.34 97349/endang s/01,2.1.3497349/endangs/01,2.1.3497349/endangs/01,True
26-12-2018 20:58:28 ja11-212-2612y3x3,ja11-212-2612y3x3,ja11-212-2612y3x3,True
27-12-2018 11:13:55 s159-238-2712m347,s159-238-2712m347,s159-238-2712m347,True
27-12-2018 07:09:34 cb82-105-27129x96,cb82-105-27129x96,cb82-105-27129x96,True
27-12-2018 11:39:13 sa39-107-27124dh5,sa39-107-27124dh5,sa39-107-27124dh5,True
27/12/2018-14:02 2.1.34 930309/gunawan/01,2.1.34930309/gunawan/01,2.1.34930309/gunawan/01,True
26-12-2018 13:12:19 h867-410-261238ux,h867-410-261238ux,h867-410-261238ux,True
27/12/2018-12:11 2.1.35 451449/nova/01,2.1.35451449/nova/01,2.1.35451449/nova/01,True
27-12-2018 16:11:25 ka01-105-27124vx3,ka01-105-27124vx3,ka01-105-27124vx3,True
27-12-2018 16:28:35 bc74-321-2712xvy3,bc74-321-2712xvy3,bc74-321-2712xvy3,True
26/12/2018-17:46 2.1.34 35308/zulmi/01,2.1.3435308/zulmi/01,2.1.3435308/zulmi/01,True
26/12/2018-14:34 2.1.34 915335/atik/01,2.1.34915335/atik/01,2.1.34915335/atik/01,True
27/12/2018-19:49 2.1.34 451136/sigit p/01,2.1.34451136/sigitp/01,2.1.34451136/sigitp/01,True
27/12/2018-19:54 2.1.34 9739/nita/01,2.1.349739/nita/01,2.1.349739/nita/01,True
27-12-2018 20:28:09 td24-128-2712uxcx,td24-128-2712uxcx,td24-128-2712uxcx,True
27/12/2018-17:12 2.1.34 36372/nelly/01,2.1.3436372/nelly/01,2.1.3436372/nelly/01,True
26-12-2018 13:55:00 u462-702-2612hdm9,u462-702-2612hdm9,u462-702-2612hdm9,True
27-12-2018 19:59:55 m019-606-27125xdz,m019-606-27125xdz,m019-606-27125xdz,True
27/12/2018-18:02 2.1.34 350572/dadang /01,2.1.34350572/dadang/01,2.1.34350572/dadang/01,True
27/12/2018-22:31 2.1.34 349/ryann/02,2.1.34349/ryann/02,2.1.34349/ryann/02,True
28-12-2018 08:18:13 td44-123-28127854,td44-123-28127854,td44-123-28127854,True
27-12-2018 18:31:56 uc84-820-2712m282,uc84-820-2712m282,uc84-820-2712m282,True
22/12/2018-18:24 2.1.34 9349/david/02,2.1.349349/david/02,2.1.349349/david/02,True
28/12/2018-12:18 2.1.34 936114/diki tr/01,2.1.34936114/dikitr/01,2.1.34936114/dikitr/01,True
28-12-2018 14:04:00 h867-441-28128ch9,h867-441-28128ch9,h867-441-28128ch9,True
28-12-2018 17:19:14 sb20-100-2812y7y2,sb20-100-2812y7y2,sb20-100-2812y7y2,True
23-12-2018 06:58:21 0287-408-2312x787 ayu!,0287-408-2312x787,0287-408-2312x787ayu!,False
28-12-2018 15:56:23 y284-603-281282m2,y284-603-281282m2,y284-603-281282m2,True
28-12-2018 17:43:15 0629-404-2812ch5x,0629-404-2812ch5x,0629-404-2812ch5x,True
21/12/2018-17:46 2.1.34 151172/eka yun/01,2.1.34151172/ekayun/01,2.1.34151172/ekayun/01,True
28-12-2018 17:37:43 a096-123-28126k47,a096-123-28126k47,a096-123-28126k47,True
28-12-2018 19:21:53 bd91-318-2812k838,bd91-318-2812k838,bd91-318-2812k838,True
28-12-2018 10:40:32 tb11-200-2812dtvx,tb11-200-2812dtvx,tb11-200-2812dtvx,True
28/12/2018-18:27 2.1.34 15149/andi ana/02,2.1.3415149/andiana/02,2.1.3415149/andiana/02,True
24/12/2018-14:57 2.1.34 39/ratna ay/01,2.1.3439/ratnaay/01,2.1.3439/ratnaay/01,True
29-12-2018 23:08:30 0084-700-2912cy98,0084-700-2912cy98,0084-700-2912cy98,True
28-12-2018 18:41:37 v180-180-28125h78,v180-180-28125h78,v180-180-28125h78,True
28/12/2018-22:51 2.1.34 915314/pratiwi/01,2.1.34915314/pratiwi/01,2.1.34915314/pratiwi/01,True
29/12/2018-09:00 2.1.34 35335/indah/01,2.1.3435335/indah/01,2.1.3435335/indah/01,True
29/12/2018-08:59 2.1.34 35336/indah/01,2.1.3435336/indah/01,2.1.3435336/indah/01,True
23-12-2018 (16:41:04) 704 03 00017,7040300017,7040300017,True
0104 00010 9924 28/12/2018 176068 21:30:57,0104000109924176068,0104000109924176068,True
28-12-2018 17:16:20 b784-504-2812umk6,b784-504-2812umk6,b784-504-2812umk6,True
29-09-2018 19:43:06 uc02-100-2909d6u6,uc02-100-2909d6u6,uc02-100-2909d6u6,True
29-12-2018 10:29:43 0001-101-29128385,0001-101-29128385,,False
29-12-2018 11:30:47 m957-602-29125yc6,m957-602-29125yc6,m957-602-29125yc6,True
29-12-2018 09:40:13 nb02-119-2912dwkz,nb02-119-2912dwkz,nb02-119-2912dwkz,True
23/12/2018-17:33 2.1.34 350572/cindi/01,2.1.34350572/cindi/01,2.1.34350572/cindi/01,True
29-12-2018 18:27:29 b776-320-2912mvy5,b776-320-2912mvy5,b776-320-2912mvy5,True
29/12/2018-19:52 2.1.34 3037/inna/02,2.1.343037/inna/02,2.1.343037/inna/02,True
24/12/2018-20:22 2.1.34 45335/dea/01,2.1.3445335/dea/01,2.1.3445335/dea/01,True
24/12/2018-06:21 2.1.34 936901/priyo/02,2.1.34936901/priyo/02,2.1.34936901/priyo/02,True
25-12-2018 05:01:03 mh16-205-2512y2y5,mh16-205-2512y2y5,mh16-205-2512y2y5,True
24-12-2018 22:41:46 y284-603-2412hcw2,y284-603-2412hcw2,y284-603-2412hcw2,True
22-12-2018 20:03:29 v473-111-221282y5,v473-111-221282y5,v473-111-221282y5,True
25-12-2018 12:02:39 ka01-105-2512tkx3,ka01-105-2512tkx3,ka01-105-2512tkx3,True
24/12/2018-15:31 2.1.34 35336/imn/02,2.1.3435336/imn/02,2.1.3435336/imn/02,True
29/12/2018-19:38 2.1.34 4917/winda sa/02,2.1.344917/windasa/02,2.1.344917/windasa/02,True
29-12-2018 20:00:19 ka01-808-2912h5t2,ka01-808-2912h5t2,ka01-808-2912h5t2,True
30-12-2018 12:03:35 l366-208-3012y389,l366-208-3012y389,l366-208-3012y389,True
27-12-2018 08:13:23 0169-409-271224cx,0169-409-271224cx,0169-409-271224cx,True
30-12-2018 15:17:27 1228-306-30124943,1228-306-30124943,,False
30/12/2018-08:49 2.1.35 15147/iim/03,2.1.3515147/iim/03,2.1.3515147/iim/03,True
31-12-2018 15:19:46 v332-233-31126262,v332-233-31126262,v332-233-31126262,True
30/12/2018-13:51 2.1.34 949330/angela/01,2.1.34949330/angela/01,2.1.34949330/angela/01,True
30/12/2018-18:38 2.1.34 97335/ika siti/02,2.1.3497335/ikasiti/02,2.1.3497335/ikasiti/02,True
31/12/2018-16:01 2.1.34 9314/ibnu/02,2.1.349314/ibnu/02,2.1.349314/ibnu/02,True
31/12/2018-16:39 2.1.34 9459/peny/02,2.1.349459/peny/02,2.1.349459/peny/02,True
16-12-2018 10:07:15 p232-105-1612v6v6,p232-105-1612v6v6,p232-105-1612v6v6,True
31/12/2018-17:20 2.1.34 15314/ indah/01,2.1.3415314/indah/01,2.1.34indah/01,False
29/12/2018-10:36 2.1.34 30315/putri di/01,2.1.3430315/putridi/01,2.1.3430315/putridi/01,True
29/12/2018-21:41 2.1.34 914335/nur/01,2.1.34914335/nur/01,2.1.34914335/nur/01,True
29-12-2018 (18:06:46) 707 07 00121,7070700121,7070700121,True
30/12/2018-17:22 2.1.34 3537/nita/01,2.1.343537/nita/01,2.1.343537/nita/01,True
30-12-2018 14:34:05 v575-252-3012yuz9,v575-252-3012yuz9,v575-252-3012yuz9,True
30/12/2018-17:55 2.1.34 9151408/pipih/02,2.1.349151408/pipih/02,2.1.349151408/pipih/02,True
30/12/2018-03:39 2.1.35 936149/agung/01,2.1.35936149/agung/01,2.1.35936149/agung/01,True
30-12-2018 22:06:08 kb52-111-30126u42,kb52-111-30126u42,kb52-111-30126u42,True
30-12-2018 14:53:19 me28-456-301287w5,me28-456-301287w5,me28-456-301287w5,True
29/12/2018-17:32 2.1.35 72149/iga/01,2.1.3572149/iga/01,2.1.3572149/iga/01,True
03/12/2018-19:35 2.1.34 45349/rudi/01,2.1.3445349/rudi/01,2.1.3445349/rudi/01,True
30-12-2018 23:49:45 0091-131-3012y9x5,0091-131-3012y9x5,0091-131-3012y9x5,True
30-12-2018 18:43:10 0084-415-30125m98,0084-415-30125m98,0084-415-30125m98,True
31-12-2018 23:09:56 0084-411-3112xkh3,0084-411-3112xkh3,0084-411-3112xkh3,True
31/12/2018-11:45 2.1.34 99136/nanda/01,2.1.3499136/nanda/01,2.1.3499136/nanda/01,True
30/12/2018-10:15 2.1.34 490572/cindi/01,2.1.34490572/cindi/01,2.1.34490572/cindi/01,True
01-01-2019 15:40:49 y025-363-0101x9m7,y025-363-0101x9m7,y025-363-0101x9m7,True
30-12-2018 09:39:26 kb52-176-3012y2h7,kb52-176-3012y2h7,kb52-176-3012y2h7,True
01-01-2019 11:44:09 me28-100-0101mkt2,me28-100-0101mkt2,me28-100-0101mkt2,True
01-01-2019 12:20:05 t206-322-0101uyuz,t206-322-0101uyuz,t206-322-0101uyuz,True
26-12-2018 14:16:59 1m53-414-2612x563,1m53-414-2612x563,1m53-414-2612x563,True
01/01/2019-17:14 2.1.34 3637/rolla/01,2.1.343637/rolla/01,2.1.343637/rolla/01,True
01/01/2019-18:53 2.1.34 72314/imas/01,2.1.3472314/imas/01,2.1.3472314/imas/01,True
01/01/2019-12:21 2.1.34 45335/riski ut/02,2.1.3445335/riskiut/02,2.1.3445335/riskiut/02,True
01/01/2019-22:04 2.1.34 1414454/rahma/01,2.1.341414454/rahma/01,2.1.341414454/rahma/01,True
01-01-2019 12:27:28 j881-333-0101xdm5,j881-333-0101xdm5,j881-333-0101xdm5,True
01/01/2019-18:41 2.1.34 45335/iis isna/01,2.1.3445335/iisisna/01,2.1.3445335/iisisna/01,True
25-12-2018 15:48:27 15:40:27 p065-203-2512xkz9,p065-203-2512xkz9,p065-203-2512xkz9,True
31-12-2018 13:21:16 ma71-154-3112kxk8,ma71-154-3112kxk8,ma71-154-3112kxk8,True
31/12/2018-12:31 2.1.34 14917/peti/03,2.1.3414917/peti/03,2.1.3414917/peti/03,True
01-01-2019 08:56:49 b799-219-010187t5,b799-219-010187t5,b799-219-010187t5,True
01/01/2019-08:09 2.1.34 141145/ratna/01,2.1.34141145/ratna/01,2.1.34141145/ratna/01,True
01-01-2019 13:14:30 u508-703-0101vmd8,u508-703-0101vmd8,u508-703-0101vmd8,True
01/01/2019-13:56 2.1.35 9151415/nela/02,2.1.359151415/nela/02,2.1.359151415/nela/02,True
01-01-2019 12:29:57 w329-123-0101yd47,w329-123-0101yd47,w329-123-0101yd47,True
30-12-2018 14:59:18 kb52-714-3012mkh7,kb52-714-3012mkh7,kb52-714-3012mkh7,True
01-01-2019 12:20:23 sh10-287-0101mcx3,sh10-287-0101mcx3,sh10-287-0101mcx3,True
16:13 021000488160,021000488160,021000488160,True
01/01/2019-12:43 2.1.34 97372/mutia fe/02,2.1.3497372/mutiafe/02,2.1.3497372/mutiafe/02,True
01-01-2019 13:16:46 t110-234-0101yv62,t110-234-0101yv62,t110-234-0101yv62,True
02-01-2018 23:51:01 0084-700-0201c4u4,0084-700-0201c4u4,0084-700-0201c4u4,True
27-12-2018 19:53:59 ma21-115-2712dh58,ma21-115-2712dh58,ma21-115-2712dh58,True
26-12-2018 19:38:27 ma21-127-2612xu65,ma21-127-2612xu65,ma21-127-2612xu65,True
20-12-2018 19:54:54 cf30-301-2012tvx2,cf30-301-2012tvx2,cf30-301-2012tvx2,True
29/12/2018-18:13 2.1.34 4539/tika/01,2.1.344539/tika/01,2.1.344539/tika/01,True
29/12/2018-23:35 2.1.34 364501/priyo/01,2.1.34364501/priyo/01,2.1.34364501/priyo/01,True
29/12/2018-20:49 2.1.35 451445/robi ah/03,2.1.35451445/robiah/03,2.1.35451445/robiah/03,True
29/12/2018-20:44 2.1.35 451435/robi ah/03,2.1.35451435/robiah/03,2.1.35451435/robiah/03,True
16/08/2018-08:52 2.1.30 36149/desi/01,2.1.3036149/desi/01,2.1.3036149/desi/01,True
16/08/2018-13:04 2.1.30 14937/nanda su/01,2.1.3014937/nandasu/01,2.1.3014937/nandasu/01,True
16-08-2018 21:55:08 j483-405-1608z9h2,j483-405-1608z9h2,j483-405-1608z9h2,True
18/08/2018-08:48 2.1.30 36345/rey/01,2.1.3036345/rey/01,2.1.3036345/rey/01,True
06/08/2018-19:18 2.1.29 936027/uci/01,2.1.29936027/uci/01,2.1.29936027/uci/01,True
17-08-2018 16:36:30 x308-335-17082t5x,x308-335-17082t5x,x308-335-17082t5x,True
18-08-2018 17:46:50 sc20-118-18085mvx,sc20-118-18085mvx,sc20-118-18085mvx,True
18-08-2018 11:54:59 kb24-200-1808k4vx,kb24-200-1808k4vx,kb24-200-1808k4vx,True
1141-116/08/2018 19-08-2018,1141-116/08/2018,,False
19-08-2018 19:28:51 sh41-155-1908m7y2,sh41-155-1908m7y2,sh41-155-1908m7y2,True
19-08-2018 13:39:26 sh10-333-19086um9,sh10-333-19086um9,sh10-333-19086um9,True
20/08/2018-20:03 2.1.30 1539/husna/01,2.1.301539/husna/01,2.1.301539/husna/01,True
20/08/2018-17:16 2.1.30 153601/moch ir/01,2.1.30153601/mochir/01,2.1.30153601/mochir/01,True
20-08-2018 20:30:01 j913-801-20085636,j913-801-20085636,j913-801-20085636,True
21-08-2018 05:15:17 h351-700-2108zc47,h351-700-2108zc47,h351-700-2108zc47,True
20-08-2018 19:01:08 u221-710-2008745x,u221-710-2008745x,u221-710-2008745x,True
21-08-2018 11:11:24 185676 2497-104-21085676 s!,2497-104-21085676,185676s!,False
21-08-2018 13:31:47 j670-189-21083276,j670-189-21083276,j670-189-21083276,True
21-08-2018 20:40:10 x734-101-2108mc85,x734-101-2108mc85,x734-101-2108mc85,True
21/08/2018-19:01 2.1.30 45908/mona/01,2.1.3045908/mona/01,2.1.3045908/mona/01,True
21/08/2018-19:09 2.1.30 914724/elisa/01,2.1.30914724/elisa/01,2.1.30914724/elisa/01,True
21/08/2018-15:50 2.1.30 93001/khoiriya/01,2.1.3093001/khoiriya/01,2.1.3093001/khoiriya/01,True
22-08-2018 14:37:43 ce07-113-2208cx78,ce07-113-2208cx78,ce07-113-2208cx78,True
22-08-2018 15:49:12 h643-425-2208um76,h643-425-2208um76,h643-425-2208um76,True
22/08/2018-17:16 2.1.30 937/dika/02,2.1.30937/dika/02,2.1.30937/dika/02,True
22-08-2018 19:17:45 uc32-421-22084267,uc32-421-22084267,uc32-421-22084267,True
22/08/2018-17:11 2.1.30 350235/tia/01,2.1.30350235/tia/01,2.1.30350235/tia/01,True
21-08-2018 20:22:32 m610-612-2108xvz7,m610-612-2108xvz7,m610-612-2108xvz7,True
22/08/2018-20:48 2.1.30 9361445/diyah/01,2.1.309361445/diyah/01,2.1.309361445/diyah/01,True
2019/1/1 23:06 01-01-2019 21:02:05 cf27-803-0101xdw7,cf27-803-0101xdw7,cf27-803-0101xdw7,True
31-12-2018 19:20:04 0546-321-31123mvz,0546-321-31123mvz,0546-321-31123mvz,True
02/01/2019-09:31 2.1.34 36499/septi/01,2.1.3436499/septi/01,2.1.3436499/septi/01,True
02/01/2019-09:30 2.1.34 30349/robiah/01,2.1.3430349/robiah/01,2.1.3430349/robiah/01,True
30/08/2018-12:19 2.1.30 972330/karsum /01,2.1.30972330/karsum/01,2.1.30972330/karsum/01,True
29/12/2018-21:00 2.1.35 971436/robi ah/03,2.1.35971436/robiah/03,2.1.35971436/robiah/03,True
30/12/2018-05:52 2.1.35 721472/heru/02,2.1.35721472/heru/02,2.1.35721472/heru/02,True
28-08-2018 13:27:23 x266-309-2808d6ux,x266-309-2808d6ux,x266-309-2808d6ux,True
16/08/2018-23:03 2.1.30 1491415/dian/01,2.1.301491415/dian/01,2.1.301491415/dian/01,True
10/08/2018-10:36 2.1.30 99336/ami/01,2.1.3099336/ami/01,2.1.3099336/ami/01,True
15/08/2018-15:01 2.1.30 1145/harry/01,2.1.301145/harry/01,2.1.301145/harry/01,True
15-08-2018 11:54:14 m099-705-1508kwkx,m099-705-1508kwkx,m099-705-1508kwkx,True
15/08/2018-18:24 2.1.30 15345/waitah/01,2.1.3015345/waitah/01,2.1.3015345/waitah/01,True
21/08/2018-21:30 2.1.30 14491136/linda/01,2.1.3014491136/linda/01,2.1.3014491136/linda/01,True
24-08-2018 (17:21:17) 702 03 00052,7020300052,7020300052,True
25-08-2018 08:18:12 k917-330-2508vzu4,k917-330-2508vzu4,k917-330-2508vzu4,True
25/08/2018-07:46 2.1.30 0245/neli/01,2.1.300245/neli/01,2.1.300245/neli/01,True
23/08/2018-09:47 2.1.30 304901/dhea pr/01,2.1.30304901/dheapr/01,2.1.30304901/dheapr/01,True
23/08/2018-11:51 2.1.30 914499/alfan/01,2.1.30914499/alfan/01,2.1.30914499/alfan/01,True
23/08/2018-13:31 2.1.30 9351436/nafis/02,2.1.309351436/nafis/02,2.1.309351436/nafis/02,True
23/08/2018-13:57 2.1.30 147130/desy pe/01,2.1.30147130/desype/01,2.1.30147130/desype/01,True
21/08/2018-20:52 2.1.30 315/viky/02,2.1.30315/viky/02,2.1.30315/viky/02,True
23/08/2018-16:13 2.1.30 9728/suhandar/01,2.1.309728/suhandar/01,2.1.309728/suhandar/01,True
23/08/2018-17:46 2.1.30 721414/okta/01,2.1.30721414/okta/01,2.1.30721414/okta/01,True
23/08/2018-17:15 2.1.30 45114/wahyudin/01,2.1.3045114/wahyudin/01,2.1.3045114/wahyudin/01,True
23-08-2018 21:12:12 l522-632-2308tuy2,l522-632-2308tuy2,l522-632-2308tuy2,True
23/08/2018-16:21 2.1.30 141115/nurul/01,2.1.30141115/nurul/01,2.1.30141115/nurul/01,True
23-08-2018 15:16:49 k510-126-23082wcx,k510-126-23082wcx,k510-126-23082wcx,True
24/08/2018-16:56 2.1.30 30119/maratul /02,2.1.3030119/maratul/02,2.1.3030119/maratul/02,True
24/08/2018-17:33 2.1.30 15172/rob1/01,2.1.3015172/rob1/01,2.1.3015172/rob1/01,True
23/08/2018-15:36 2.1.30 9723001/anah m/01,2.1.309723001/anahm/01,2.1.309723001/anahm/01,True
24/08/2018-19:24 2.1.30 49349/siti paj/01,2.1.3049349/sitipaj/01,2.1.3049349/sitipaj/01,True
24/08/2018-19:24 2.1.30 49349/siti paj/01,2.1.3049349/sitipaj/01,2.1.3049349/sitipaj/01,True
23/08/2018-21:40 2.1.30 1435349/laili/01,2.1.301435349/laili/01,2.1.301435349/laili/01,True
25-08-2018 12:38:39 j738-656-25087xu6,j738-656-25087xu6,j738-656-25087xu6,True
25/08/2018-14:46 2.1.30 1490215/yuniuj/01,2.1.301490215/yuniuj/01,2.1.301490215/yuniuj/01,True
25-08-2018 15:06:58 u379-605-2508dy3z,u379-605-2508dy3z,u379-605-2508dy3z,True
25/08/2018-18:01 2.1.30 97336/warni/02,2.1.3097336/warni/02,2.1.3097336/warni/02,True
24/08/2018-18:03 2.1.30 914130/pipih n/02,2.1.30914130/pipihn/02,2.1.30914130/pipihn/02,True
26/08/2018-22:39 2.1.30 9315/riko/02,2.1.309315/riko/02,2.1.309315/riko/02,True
26/08/2018-17:00 2.1.30 14349/idham/01,2.1.3014349/idham/01,2.1.3014349/idham/01,True
26-08-2018 17:04:12 0147-333-2608wvy5,0147-333-2608wvy5,0147-333-2608wvy5,True
27/08/2018-16:04 2.1.30 335/salimah/01,2.1.30335/salimah/01,2.1.30335/salimah/01,True
27-08-2018 18:42:05 m833-809-2708x5y5,m833-809-2708x5y5,m833-809-2708x5y5,True
28/08/2018-08:19 2.1.30 15314/budiasti/01,2.1.3015314/budiasti/01,2.1.3015314/budiasti/01,True
27-08-2018 10:16:57 b719-415-2708zvh5,b719-415-2708zvh5,b719-415-2708zvh5,True
28/08/2018-12:44 2.1.30 144909/leni/02,2.1.30144909/leni/02,2.1.30144909/leni/02,True
22-08-2018 17:49:00 y325-804-2208xdw9,y325-804-2208xdw9,y325-804-2208xdw9,True
24/08/2018-08:55 2.1.30 35349/dita/01,2.1.3035349/dita/01,2.1.3035349/dita/01,True
23/08/2018-08:46 2.1.30 36335/erlyna/01,2.1.3036335/erlyna/01,2.1.3036335/erlyna/01,True
28/08/2018-14:49 2.1.30 93508/ayu/01,2.1.3093508/ayu/01,2.1.3093508/ayu/01,True
28-08-2018 09:47:17 x063-212-28085w2x,x063-212-28085w2x,x063-212-28085w2x,True
28-08-2018 14:53:45 sj32-204-28084dm2,sj32-204-28084dm2,sj32-204-28084dm2,True
28-08-2018 16:59:10 j530-401-2808xvz3,j530-401-2808xvz3,j530-401-2808xvz3,True
25/08/2018-17:44 2.1.30 314/lailatul/01,2.1.30314/lailatul/01,2.1.30314/lailatul/01,True
28/08/2018-19:13 2.1.30 9143009/fito/01,2.1.309143009/fito/01,2.1.309143009/fito/01,True
26/08/2018-20:23 2.1.30 9451508/ses1/01,2.1.309451508/ses1/01,2.1.309451508/ses1/01,True
28/08/2018-20:41 2.1.30 935335/muthari/01,2.1.30935335/muthari/01,2.1.30935335/muthari/01,True
28/08/2018-21:25 2.1.30 1473609/fito/01,2.1.301473609/fito/01,2.1.301473609/fito/01,True
28/08/2018-22:30 2.1.30 1415314/jeli s/01,2.1.301415314/jelis/01,2.1.301415314/jelis/01,True
27/08/2018-21:57 2.1.30 1497201/titis/01,2.1.301497201/titis/01,2.1.301497201/titis/01,True
27/08/2018-21:54 2.1.30 9143501/nurma/01,2.1.309143501/nurma/01,2.1.309143501/nurma/01,True
29-08-2018 07:32:40 k937-414-2908h3m9,k937-414-2908h3m9,k937-414-2908h3m9,True
29-08-2018 07:45:00 w427-402-2908umdz,w427-402-2908umdz,w427-402-2908umdz,True
29/08/2018-09:32 2.1.30 3509/leni/02,2.1.303509/leni/02,2.1.303509/leni/02,True
29-08-2018 10:47:27 q435-456-2908y3y3,q435-456-2908y3y3,q435-456-2908y3y3,True
29/08/2018-13:50 2.1.30 45336/elyya/01,2.1.3045336/elyya/01,2.1.3045336/elyya/01,True
28-08-2018 17:58:20 m046-601--280847h2,m046-601--280847h2,m046-601--280847h2,True
27-08-2018 16:50:26 y348-603-2708cy3x,y348-603-2708cy3x,y348-603-2708cy3x,True
29-08-2018 18:21:00 eh53-800-2908v678,eh53-800-2908v678,eh53-800-2908v678,True
29/08/2018-17:42 2.1.30 998/dina/02,2.1.30998/dina/02,2.1.30998/dina/02,True
29/08/2018-20:00 2.1.30 9154508/isti/03,2.1.309154508/isti/03,2.1.309154508/isti/03,True
30/08/2018-15:52 2.1.30 1537/ai santi/02,2.1.301537/aisanti/02,2.1.301537/aisanti/02,True
25/08/2018-13:07 2.1.30 915335/agustin/01,2.1.30915335/agustin/01,2.1.30915335/agustin/01,True
25-08-2018 11:33:39 h135-708-25082w2x,h135-708-25082w2x,h135-708-25082w2x,True
23/08/2018-14:49 2.1.30 301472/suci/01,2.1.30301472/suci/01,2.1.30301472/suci/01,True
25/08/2018-14:50 2.1.30 14150236/neli/01,2.1.3014150236/neli/01,2.1.3014150236/neli/01,True
25/08/2018-20:01 2.1.30 9143609/rizal/02,2.1.309143609/rizal/02,2.1.309143609/rizal/02,True
25-08-2018 21:30:27 v229-183-25085826,v229-183-25085826,v229-183-25085826,True
24/08/2018-21:10 2.1.30 945345/puja/01,2.1.30945345/puja/01,2.1.30945345/puja/01,True
25/08/2018-19:20 2.1.30 9141409/jaffar/01,2.1.309141409/jaffar/01,2.1.309141409/jaffar/01,True
26/08/2018-08:15 2.1.30 9372/liza/01,2.1.309372/liza/01,2.1.309372/liza/01,True
26/08/2018-09:33 2.1.30 364909/rezya n/01,2.1.30364909/rezyan/01,2.1.30364909/rezyan/01,True
25/08/2018-13:46 2.1.30 1445364/erikan/01,2.1.301445364/erikan/01,2.1.301445364/erikan/01,True
26/08/2018-13:04 2.1.30 9151436/hidaya/01,2.1.309151436/hidaya/01,2.1.309151436/hidaya/01,True
26/08/2018-11:18 2.1.30 945314/ririn t/01,2.1.30945314/rirint/01,2.1.30945314/rirint/01,True
25-08-2018 18:59:27 sj07-301-25085hk6,sj07-301-25085hk6,sj07-301-25085hk6,True
26-08-2018 17:39:33 sb14-209-2608tc67,sb14-209-2608tc67,sb14-209-2608tc67,True
26/08/2018-16:43 2.1.30 143626/riza/01,2.1.30143626/riza/01,2.1.30143626/riza/01,True
30/08/2018-16:44 2.1.30 1437/parid/01,2.1.301437/parid/01,2.1.301437/parid/01,True
03-09-2018 19:36:57 m971-704-03092hc4,m971-704-03092hc4,m971-704-03092hc4,True
31/08/2018-13:22 2.1.30 915336/devian/02,2.1.30915336/devian/02,2.1.30915336/devian/02,True
